,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,AMZN,APH,APP,ARM,AVGO,AXP,AZO,BA,BABA,BAC,BLK,BN,BX,C,CB,CDNS,CME,COF,COST,CPNG,CPRT,CRM,CRWD,CSCO,CVNA,CVS,DELL,DG,EBAY,FTNT,GD,GE,GOOG,GS,HD,HON,HOOD,HWM,IBKR,IBM,ICE,INTC,INTU,JD,JPM,KKR,KLAC,KR,LMT,LOW,LRCX,MA,MELI,META,MMC,MRVL,MS,MSFT,MU,NET,NFLX,NOC,NOW,NTES,NU,NVDA,ORCL,ORLY,PANW,PDD,PGR,PLD,PLTR,QCOM,RBLX,ROST,RTX,SCHW,SE,SNOW,SNPS,TGT,TJX,TPR,TSCO,TXN,ULTA,V,WDAY,WELL,WFC,WMT
MSFT,0.00999485,0.010090698,0.009813903,0.009563681,0.0095347995,0.010138692,0.009605625,0.010160144,0.0099460455,0.009869494,0.0097804,0.010366064,0.009854018,0.009931334,0.009823185,0.009788452,0.009972595,0.009758773,0.009692148,0.010023428,0.00977871,0.009823326,0.010150049,0.009990985,0.009850882,0.01000283,0.009871291,0.010024221,0.009866493,0.00976334,0.010670814,0.009889479,0.010268729,0.010406597,0.009897277,0.009684472,0.009737052,0.010006605,0.009817842,0.0105808005,0.009791853,0.009994943,0.010129884,0.010516619,0.009915112,0.009909265,0.010046853,0.010020055,0.009804426,0.010403005,0.010189847,0.009406451,0.009958998,0.0100627765,0.01013875,0.009995583,0.010199776,0.009583132,0.009870296,0.00991685,0.010413703,0.0100449715,0.010004577,0.010266437,0.010073589,0.009836593,0.009740516,0.009795367,0.009672552,0.010174198,0.010498716,0.009915053,0.009986663,0.010749995,0.0104427375,0.010036867,0.00950546,0.009650551,0.010264678,0.0099445535,0.009925408,0.00999647,0.010187648,0.009853301,0.010446835,0.009998036,0.010238384,0.010218062,0.010132644,0.010309426,0.009820041,0.009919386,0.01011744,0.009674172,0.010379087,0.0095788445,0.010242464,0.010274124,0.010149198,0.009876657
MU,0.009987654,0.010094991,0.00981717,0.009557471,0.009515096,0.010140193,0.009641524,0.010191739,0.009969633,0.0098508205,0.009723185,0.010320359,0.009849205,0.009982187,0.009809709,0.00979144,0.009955984,0.009704343,0.009693978,0.010017761,0.0097933505,0.0098068295,0.0101427715,0.010022648,0.009838092,0.010028616,0.009933192,0.009980803,0.009834159,0.009737488,0.010621683,0.009918414,0.010257101,0.010383264,0.009888989,0.009674856,0.009721266,0.010064525,0.009831997,0.010534619,0.00977644,0.009997954,0.010114516,0.010522009,0.009859992,0.009896196,0.010069923,0.009984884,0.009806756,0.010405464,0.010232487,0.009374913,0.009982986,0.010095331,0.010164425,0.009997209,0.010183864,0.009563828,0.009869149,0.0099201435,0.0104092965,0.01008122,0.010029777,0.010259688,0.010106063,0.009853432,0.009718239,0.009798804,0.009673294,0.010166059,0.010547984,0.009882357,0.009975391,0.010778099,0.010432337,0.010029155,0.009541614,0.009626321,0.010327209,0.009966801,0.009936709,0.010034835,0.010164445,0.009871869,0.010418564,0.01002013,0.010214897,0.010236161,0.010113802,0.010327712,0.009827878,0.009943041,0.010116878,0.009683749,0.01038649,0.00955856,0.010250209,0.010247176,0.010151192,0.009845002
NET,0.010006466,0.010063554,0.009833,0.009542107,0.009524415,0.010146948,0.0096350275,0.010191198,0.0099545,0.009863408,0.009729039,0.01030324,0.009849748,0.009967754,0.009798786,0.009760667,0.009965735,0.009720638,0.00971029,0.010039975,0.009782983,0.009810726,0.010161811,0.009980109,0.009839259,0.009992411,0.009907512,0.0100056585,0.0099018775,0.009774489,0.010599099,0.009908766,0.010260809,0.010391006,0.009890358,0.009666788,0.0097280005,0.010054114,0.009799733,0.010541679,0.009761674,0.010012915,0.010136209,0.010548516,0.0098623205,0.009896191,0.010070475,0.010002402,0.009823655,0.010371364,0.010228374,0.009377878,0.009969482,0.0100841,0.010140213,0.009978917,0.010175325,0.009558894,0.009886196,0.009901899,0.010433993,0.010071032,0.01000543,0.010253043,0.010076914,0.009871699,0.0097159315,0.00979849,0.0096761985,0.010175731,0.010542681,0.009900106,0.009952032,0.010815388,0.010441509,0.010053949,0.009527259,0.009632217,0.010296641,0.009948008,0.00993708,0.010013952,0.010145299,0.0098812785,0.010457225,0.010015701,0.010206365,0.010219889,0.010137707,0.010313392,0.00982463,0.0099409735,0.010144922,0.009679126,0.010403527,0.0095632,0.010279481,0.010241466,0.010151087,0.009864773
NFLX,0.00996278,0.010090347,0.009810465,0.009551008,0.009537842,0.010137272,0.009644009,0.010180952,0.009942278,0.009816187,0.00977245,0.010340743,0.009866193,0.009957563,0.009815503,0.009742875,0.00994702,0.009744016,0.009713847,0.010005313,0.009779032,0.009837246,0.010153524,0.009994324,0.009832556,0.010013577,0.009904045,0.010023289,0.009876154,0.009743226,0.010629859,0.009888759,0.010267118,0.010395652,0.009889202,0.009677475,0.009738539,0.010013345,0.009802599,0.010548753,0.009743094,0.009997189,0.010150616,0.010525249,0.009903146,0.009896085,0.010065608,0.00999173,0.009809596,0.010416096,0.010198178,0.009364926,0.009982755,0.01009501,0.0101384185,0.009999865,0.01018651,0.009540072,0.009889094,0.009923748,0.010398232,0.010048695,0.010036274,0.010261453,0.010081444,0.00984371,0.00972763,0.009772736,0.009666663,0.010174731,0.010536672,0.009887772,0.009986826,0.01077935,0.010456311,0.010039048,0.009521635,0.009639804,0.010278579,0.009977996,0.009927195,0.010029901,0.010156803,0.009889545,0.010431216,0.010017922,0.010241786,0.010245771,0.010146224,0.010337819,0.0098051075,0.009916148,0.010148857,0.009697329,0.010364194,0.009600179,0.010264473,0.0102646835,0.010146,0.009849362
NOC,0.009984601,0.010103238,0.009830629,0.009536086,0.009505171,0.010141514,0.009626778,0.010150831,0.009964373,0.00984752,0.009770019,0.010331716,0.009850399,0.009956283,0.009791378,0.009760483,0.0099762175,0.009711845,0.009679168,0.010045658,0.009740867,0.009804821,0.01012242,0.010002574,0.009858773,0.010021963,0.009903369,0.010024857,0.009878198,0.009752588,0.010612494,0.009909887,0.010228959,0.01040266,0.00986542,0.009694247,0.009730809,0.010032245,0.009807132,0.010529792,0.009778193,0.010005898,0.01014485,0.010523967,0.009878226,0.009886334,0.010040838,0.0099921115,0.009789996,0.010464247,0.0102147795,0.009365714,0.009969115,0.01012382,0.0101263365,0.010026198,0.010193158,0.009555785,0.009873275,0.009905414,0.010413557,0.010075238,0.010036123,0.010261742,0.010103373,0.009851898,0.009732761,0.009796165,0.009687806,0.010159726,0.010548937,0.0098713385,0.00998224,0.010740082,0.01046557,0.010037785,0.0095290365,0.009641381,0.010293668,0.009954783,0.009912708,0.010029072,0.010173665,0.009876282,0.010397133,0.010057266,0.010258539,0.010216677,0.010148849,0.010346612,0.009792933,0.00992584,0.0101445345,0.009681202,0.010420607,0.009579595,0.010237393,0.010276696,0.010162157,0.009832793
NOW,0.010001693,0.010074157,0.009853579,0.009526707,0.009540264,0.010114564,0.009591812,0.010152722,0.009949033,0.009864165,0.00973632,0.010373765,0.009824575,0.009939419,0.009785706,0.009762954,0.009943534,0.00970296,0.009721784,0.010040031,0.009826063,0.009774689,0.010143039,0.01003244,0.009840109,0.0100373365,0.009893324,0.010008721,0.009847403,0.009745246,0.010638884,0.009925727,0.010220909,0.010403996,0.009887773,0.009707181,0.009758154,0.010055251,0.009790532,0.010538469,0.009780962,0.0100168865,0.010121677,0.010512009,0.009886058,0.009867934,0.010067793,0.010028893,0.009808115,0.010368508,0.010257774,0.009393292,0.009978626,0.010085672,0.0101069305,0.010038031,0.010168781,0.009585327,0.009899757,0.009908469,0.010445158,0.010087387,0.010021121,0.010282652,0.010083155,0.009860238,0.009739021,0.009807235,0.009670262,0.010171763,0.010515991,0.009883078,0.010001456,0.0108035905,0.010492335,0.010042398,0.009494051,0.009630703,0.010262404,0.009961876,0.009909911,0.010016725,0.0101765115,0.009851312,0.0104318075,0.009996503,0.010233084,0.01022516,0.010147302,0.010310818,0.009792168,0.009920642,0.010143637,0.009666936,0.010412212,0.009550426,0.010266303,0.010242814,0.010127608,0.009865751
NTES,0.009995333,0.0101061,0.009827569,0.0095703,0.00951229,0.010140491,0.009633414,0.01017452,0.009954351,0.009840739,0.009731776,0.010315724,0.009843365,0.009946212,0.009827655,0.009755915,0.009989084,0.009729795,0.009682766,0.01001299,0.009781528,0.009844269,0.010156857,0.0099681625,0.0098356735,0.010010582,0.009892266,0.010007086,0.009850359,0.009749303,0.010634333,0.009896822,0.010267502,0.010407066,0.009901277,0.009667399,0.009748298,0.01003686,0.009800727,0.01058089,0.009759333,0.010007883,0.010152384,0.010543491,0.00989587,0.009898892,0.01005546,0.010002445,0.009799724,0.010390891,0.01022584,0.009383228,0.0099729085,0.010070323,0.010158372,0.009975482,0.0102032935,0.00956337,0.009866567,0.0099141775,0.010433774,0.010056429,0.009992813,0.010250742,0.010085262,0.0098287165,0.009721681,0.009767894,0.009674425,0.010180353,0.010560007,0.009914754,0.009973206,0.010770374,0.010458948,0.010043189,0.0095068775,0.009637858,0.01029897,0.009963881,0.009937555,0.010025051,0.010166746,0.009879088,0.010451077,0.010021789,0.010239853,0.010226729,0.010099528,0.010312551,0.009799912,0.0099281,0.010138739,0.009686249,0.01039715,0.009559138,0.010266393,0.010236902,0.010174788,0.0098649245
NU,0.009992068,0.010097811,0.009833494,0.009528095,0.009516829,0.010139888,0.009639658,0.010187937,0.009947124,0.009845606,0.009745553,0.010315745,0.009837904,0.00996469,0.009785316,0.009785712,0.009957692,0.009727454,0.009721849,0.010035531,0.009778986,0.009792721,0.010134561,0.0099910805,0.009859731,0.010026485,0.009916928,0.009994151,0.009853015,0.009761999,0.010610137,0.009902964,0.010243386,0.010375855,0.009852653,0.0096872,0.009702597,0.010044406,0.009809503,0.010528404,0.009755417,0.010054735,0.010127085,0.010572442,0.009887807,0.009914,0.010058532,0.009971286,0.009802047,0.010402158,0.010239364,0.009397324,0.009960493,0.010122979,0.010147551,0.00998378,0.01018842,0.009582155,0.009866196,0.009884657,0.010430005,0.010091321,0.010016348,0.010223769,0.010083136,0.009850911,0.009734429,0.009812944,0.009663879,0.010183242,0.010557247,0.009865999,0.009948762,0.010805532,0.010431339,0.010057823,0.0095379315,0.009648927,0.010323007,0.009947185,0.009936657,0.010024277,0.010161653,0.009909853,0.010441787,0.010018943,0.010197114,0.01022116,0.010112012,0.01032294,0.009807477,0.009908132,0.010136169,0.009699533,0.010413828,0.009558784,0.010267979,0.010255167,0.010137685,0.009863969
NVDA,0.009993803,0.010067496,0.009801991,0.009532822,0.009532372,0.010121699,0.009594277,0.010172318,0.00992297,0.009861788,0.009781493,0.010390829,0.0098392945,0.009960379,0.009805039,0.009780918,0.009983746,0.009722911,0.009701419,0.010047816,0.009768844,0.009796159,0.010126625,0.010014399,0.0098448945,0.0100251585,0.009892594,0.010010322,0.009857985,0.009731217,0.010672867,0.009908611,0.010232821,0.010395948,0.009882146,0.009696537,0.009730963,0.010024957,0.009795615,0.010574843,0.009788998,0.009981654,0.010130714,0.010521462,0.009880948,0.009911159,0.0100458115,0.010009979,0.009828166,0.010404748,0.010223136,0.00939154,0.0099602,0.0101079345,0.010144228,0.010010157,0.010180053,0.009565299,0.0098842485,0.009918596,0.010433943,0.010074107,0.010013855,0.010264797,0.010084325,0.009852881,0.009706477,0.009804329,0.009681692,0.010154784,0.01051666,0.009905374,0.009987464,0.010786685,0.010469311,0.010015398,0.0094879335,0.0096387705,0.010306483,0.00992221,0.009942854,0.010013654,0.010194759,0.00984863,0.010427293,0.010012558,0.010239117,0.010231555,0.010142151,0.010305708,0.009827686,0.009911908,0.010150955,0.009695645,0.010409098,0.009567204,0.010227503,0.0102391485,0.010161761,0.009855409
ORCL,0.009998141,0.010101651,0.00985853,0.009538947,0.009533318,0.010128033,0.009625085,0.01018823,0.0099664945,0.009846196,0.009738608,0.01029559,0.009827087,0.009934185,0.009814102,0.00978192,0.009967099,0.009729441,0.009700489,0.010038972,0.0097821355,0.009846865,0.010149144,0.009985749,0.009868138,0.010013064,0.0098795,0.00998382,0.009863953,0.009735018,0.010607259,0.009912322,0.010262298,0.010388331,0.0098768845,0.00967174,0.009745034,0.0100077195,0.009821072,0.010543041,0.009775734,0.009986773,0.010138641,0.010517424,0.009882774,0.009888015,0.010053868,0.009993214,0.009796667,0.010433277,0.010207657,0.009363022,0.009976778,0.010099389,0.01013051,0.010002032,0.010205317,0.009540995,0.009857835,0.009918371,0.010439206,0.010069246,0.0100278575,0.010291289,0.010097426,0.009838035,0.009732401,0.00978404,0.009699715,0.010150663,0.010560733,0.009884806,0.00997931,0.010757397,0.010428382,0.010065079,0.009530173,0.009667929,0.010305515,0.009994235,0.009929407,0.010033116,0.010136593,0.009878797,0.010394362,0.010019419,0.010236317,0.01022836,0.010137288,0.0103441095,0.00976559,0.009952249,0.010119994,0.00970073,0.010378832,0.009587117,0.010256997,0.010271388,0.010139078,0.009863317
ORLY,0.009994995,0.010077811,0.009861802,0.009571979,0.009523303,0.01012442,0.009642695,0.010148719,0.009956557,0.009873764,0.009723838,0.01035124,0.009845357,0.0099627,0.009829884,0.009766602,0.00995851,0.009705701,0.009709213,0.010044504,0.009783332,0.009809021,0.010153837,0.010002288,0.009861765,0.010023234,0.009898877,0.010008806,0.009867603,0.009737303,0.010645473,0.0099210385,0.010236187,0.01039061,0.00988604,0.009670014,0.009733099,0.010059808,0.00981793,0.010555956,0.0097774,0.010032398,0.01013603,0.010534417,0.00988161,0.009910176,0.010087446,0.010017874,0.009805337,0.010376433,0.0102334395,0.009376344,0.009979498,0.010089434,0.010151978,0.010016349,0.010177914,0.009576047,0.009885034,0.009897164,0.010438656,0.01006712,0.010007511,0.010246073,0.010071134,0.009856233,0.009741281,0.009803624,0.009682148,0.010161266,0.010543684,0.009881685,0.009965418,0.010780063,0.010480268,0.010026242,0.009501313,0.009642985,0.010279689,0.00995138,0.009927039,0.009970758,0.010174907,0.009861045,0.010432368,0.010004848,0.010239102,0.010202972,0.010119442,0.010290484,0.009808486,0.009912838,0.0101304,0.009698307,0.010399536,0.009540673,0.010253007,0.01025,0.010136349,0.009841531
PANW,0.010019567,0.01006536,0.009810436,0.009536735,0.009543955,0.010120341,0.0096182525,0.010183558,0.009950022,0.009860501,0.009742017,0.010332941,0.009843772,0.009969436,0.009793783,0.009755162,0.009954719,0.009704634,0.0097145215,0.010029869,0.009769348,0.009754936,0.010164211,0.010010193,0.009833595,0.010017455,0.009920172,0.010010756,0.0098578315,0.009767854,0.010638538,0.009927096,0.010243947,0.010413408,0.009898865,0.009691929,0.009725538,0.010059526,0.009778194,0.010546703,0.009763449,0.009998755,0.010141907,0.010557428,0.009878338,0.009895583,0.010068709,0.010015349,0.009814582,0.010360766,0.010235366,0.009378416,0.009983759,0.010091007,0.010144639,0.00999138,0.010183658,0.009585192,0.009900348,0.009904632,0.010443677,0.010092577,0.010010994,0.010248812,0.010054384,0.009865049,0.009712301,0.0097850375,0.009639571,0.010182355,0.010520272,0.009902621,0.009968127,0.010821946,0.01048358,0.01003543,0.0095042065,0.009608613,0.010272437,0.009968172,0.009926888,0.010017408,0.010175324,0.009867058,0.010456619,0.010008809,0.010201156,0.010229083,0.010134222,0.010321006,0.009819138,0.009921098,0.010175747,0.009645622,0.010392474,0.00955643,0.010256471,0.0102854045,0.0101449145,0.009872019
PDD,0.009986296,0.010083875,0.009826942,0.009577394,0.009542367,0.010131213,0.00961441,0.010162614,0.009941059,0.0098515,0.009754073,0.010348776,0.009859118,0.009961225,0.009824104,0.0097631095,0.009929859,0.009724572,0.009718999,0.009996182,0.009776104,0.00979756,0.010151966,0.010036104,0.009819615,0.010045676,0.009912587,0.010020013,0.00986016,0.009738915,0.01061638,0.009892575,0.010253782,0.010375259,0.009911069,0.009699557,0.009752392,0.010056468,0.00981531,0.010557395,0.009788823,0.009981041,0.010126971,0.010498422,0.009886461,0.009886873,0.010030361,0.010001712,0.009814632,0.010398749,0.01021737,0.009401622,0.009954062,0.010101302,0.0101308115,0.010016255,0.010171583,0.009577347,0.009883054,0.00992351,0.010424246,0.010082896,0.010018961,0.010259796,0.010079559,0.0098736305,0.009770447,0.009794845,0.009666473,0.010167056,0.010504581,0.009870606,0.009969082,0.0107789645,0.01045057,0.010020111,0.009517431,0.009649512,0.010287631,0.009938158,0.009938394,0.010023386,0.010186264,0.009864105,0.010404977,0.009992278,0.010214759,0.010282989,0.010134306,0.01031304,0.009827531,0.009910073,0.010144565,0.009680159,0.010372741,0.009553564,0.010263862,0.01026625,0.010167135,0.009857522
PGR,0.010005681,0.010072251,0.009832587,0.009555531,0.009545328,0.01011512,0.009614421,0.010149389,0.009948326,0.009898975,0.009733055,0.01034697,0.009846518,0.009938016,0.009816121,0.009784552,0.009951828,0.0097257225,0.00972669,0.010049477,0.009781695,0.009803078,0.010137604,0.010022096,0.009866138,0.010021988,0.009848509,0.010037491,0.009854356,0.00973938,0.0106556695,0.009900484,0.010239305,0.010395115,0.009901196,0.009708183,0.009763938,0.010026206,0.009813819,0.010524422,0.009786805,0.010013635,0.010144541,0.010525992,0.009921523,0.0099057965,0.010028461,0.010025259,0.009802388,0.010388764,0.010210973,0.009377019,0.009952569,0.010061853,0.010119106,0.010028698,0.010168214,0.009562329,0.009877238,0.009898384,0.010417786,0.010044568,0.010013045,0.010265931,0.010083095,0.009863939,0.009751253,0.009809775,0.009687081,0.01017482,0.010520528,0.009914106,0.010000989,0.0107621355,0.010465512,0.010041635,0.009512208,0.009668905,0.010285525,0.009950466,0.0099161975,0.009984872,0.010185003,0.00984813,0.010419185,0.010016782,0.010255868,0.010213634,0.010115413,0.01030188,0.00980033,0.009899921,0.010131493,0.009664134,0.010411788,0.0095772,0.010246066,0.010274455,0.010147174,0.009860396
PLD,0.010004199,0.010112802,0.009834727,0.009587377,0.009557656,0.010129981,0.009635849,0.010150701,0.009963418,0.009845801,0.00975425,0.0103832055,0.009837249,0.009951023,0.009815146,0.009769039,0.009953281,0.009726005,0.009704711,0.010027764,0.009796036,0.0098109925,0.010133797,0.010019161,0.009843316,0.010055215,0.009903825,0.010018308,0.009843807,0.009735118,0.010634618,0.009891738,0.010245826,0.010367913,0.009898241,0.009685677,0.009733146,0.010021615,0.009806674,0.01051646,0.009788901,0.010011893,0.010133629,0.010512093,0.009882476,0.009915922,0.010070792,0.009977767,0.009811289,0.010386423,0.010242446,0.009395522,0.009956051,0.010116844,0.010145234,0.010022168,0.010177919,0.0095832255,0.009897204,0.009895512,0.010416435,0.010086104,0.010019367,0.01024355,0.010072026,0.009859522,0.009738156,0.009812258,0.00964992,0.010160621,0.010519191,0.009877308,0.009958209,0.010741988,0.010474788,0.010017639,0.009509858,0.00967185,0.010278901,0.009953987,0.009940888,0.010015849,0.0102118,0.009893468,0.010403894,0.010007822,0.010225575,0.010226699,0.010111474,0.01028583,0.00979515,0.009909426,0.010134935,0.00971296,0.010382325,0.009556325,0.010275142,0.010252199,0.010138062,0.009829516
PLTR,0.009969859,0.0100704,0.009836144,0.009525216,0.009507856,0.010109041,0.009604622,0.010142366,0.0099406,0.009862873,0.00980152,0.010325503,0.0098568825,0.009950679,0.009774652,0.009770224,0.009984539,0.009739452,0.009699792,0.010028102,0.009743605,0.00981322,0.010130599,0.010017594,0.009823486,0.010035418,0.009895874,0.0100133745,0.009861024,0.0097510265,0.010615773,0.009873315,0.010252578,0.01040208,0.009871883,0.009706947,0.009756218,0.010030013,0.009806147,0.010529037,0.009765362,0.010009345,0.010144461,0.01051254,0.009915644,0.009866508,0.010034255,0.009997439,0.009788381,0.010435761,0.0101942625,0.009372786,0.009967179,0.010097422,0.010139503,0.010000466,0.010191342,0.0095476415,0.009845214,0.00990409,0.010429405,0.010072064,0.010039721,0.010270616,0.010095878,0.009885121,0.00974647,0.009795933,0.009693602,0.0101651605,0.010559259,0.009871151,0.010001984,0.010774294,0.010443594,0.010026087,0.0095411185,0.009666639,0.01030992,0.00995394,0.0098942155,0.010025498,0.010152612,0.009886245,0.010407828,0.010037091,0.0102823,0.010251217,0.010152747,0.010355157,0.009779321,0.009935906,0.010133949,0.009681082,0.010424431,0.009579833,0.010237939,0.010281296,0.010176891,0.009823358
QCOM,0.00999159,0.0100934785,0.009806547,0.009524748,0.009533085,0.010124123,0.009610351,0.010150032,0.009940202,0.009889083,0.009747377,0.0103301145,0.009853527,0.0099677555,0.009777147,0.009776363,0.009941525,0.009724621,0.0097402595,0.010042505,0.009772854,0.009802941,0.010132692,0.010022696,0.009846363,0.010017792,0.00987516,0.010025047,0.009881123,0.009735522,0.0106077,0.009890402,0.010245876,0.010391552,0.009891371,0.009703049,0.0097426055,0.010068223,0.009804904,0.010521663,0.009788529,0.010006247,0.010141911,0.010526981,0.009910385,0.009911498,0.010033082,0.00996979,0.009824751,0.010424398,0.010207631,0.009366499,0.009949783,0.010119546,0.010140815,0.0100032445,0.010198174,0.009536575,0.009866198,0.009891793,0.010427038,0.010058523,0.010029312,0.010276925,0.010080465,0.009849657,0.0097193355,0.009784248,0.009692369,0.0101866275,0.010574749,0.0098735485,0.0099824555,0.0107753705,0.010450979,0.010035914,0.009508846,0.009646311,0.010314849,0.009938439,0.009909595,0.010041439,0.010185687,0.009883691,0.010436225,0.010033699,0.010221342,0.01022723,0.010125853,0.010329481,0.009795979,0.009896532,0.010131504,0.009683402,0.010399733,0.009570216,0.010280397,0.010249724,0.010173346,0.009857158
RBLX,0.009966284,0.010078543,0.009812761,0.00955763,0.0095305955,0.010169138,0.0096036475,0.0101979915,0.009944857,0.009845293,0.00978188,0.010319492,0.009840518,0.009943441,0.009781472,0.009786103,0.009987791,0.009769195,0.009697689,0.010051568,0.009825119,0.009858094,0.010142084,0.009994361,0.009844745,0.010027919,0.009841624,0.010001352,0.009881395,0.009744067,0.010654767,0.009891128,0.010267467,0.010369894,0.009881211,0.009699296,0.009732341,0.010014901,0.009793223,0.010528668,0.009787586,0.010017078,0.010121744,0.010497542,0.009903662,0.009899909,0.010046668,0.010008903,0.009807311,0.010401401,0.010190382,0.009391069,0.009948305,0.010072335,0.010139572,0.010002997,0.010216868,0.009547719,0.00983483,0.009883362,0.0104161175,0.010025933,0.01000896,0.010272115,0.010116105,0.009859445,0.009740207,0.009822721,0.009694498,0.010188516,0.010535929,0.00991114,0.0099813305,0.010752115,0.010404444,0.0100559,0.009536643,0.009683376,0.010315483,0.009931446,0.009944563,0.010010088,0.010171948,0.00986344,0.010396924,0.010034417,0.010280846,0.010211283,0.010141202,0.01032581,0.009803636,0.009900937,0.010122007,0.009714338,0.010386111,0.009575464,0.010254559,0.010208511,0.0101628825,0.009859819
ROST,0.010011078,0.010056385,0.009816493,0.009523114,0.009572965,0.010117952,0.009616472,0.010168773,0.009943395,0.00986002,0.009774013,0.010373301,0.009852627,0.009970329,0.0097780805,0.009756113,0.009965705,0.009727999,0.009697493,0.01003314,0.009798052,0.009817109,0.010125193,0.010019934,0.009822011,0.010018465,0.009909618,0.010011972,0.009855164,0.009767453,0.010607221,0.009910423,0.010241834,0.010376849,0.009905569,0.009702712,0.009752189,0.010059951,0.009805361,0.01053287,0.00977905,0.0099939015,0.010111216,0.010502391,0.009883995,0.00989233,0.01004924,0.009998616,0.009835879,0.010359712,0.010215402,0.009393068,0.009964224,0.010099896,0.010137405,0.009990661,0.010165278,0.009577857,0.009913867,0.009902321,0.01043474,0.010077915,0.010017259,0.01029012,0.010057375,0.009858449,0.009714049,0.009804886,0.0096702045,0.010168281,0.010510264,0.009888647,0.009980599,0.010771752,0.010467724,0.010060983,0.009521082,0.009664887,0.010273354,0.009948651,0.009905094,0.010041085,0.010183439,0.009906168,0.010425362,0.010008664,0.010233445,0.010230793,0.010116202,0.010321982,0.0098271845,0.009899773,0.010155889,0.00967947,0.01038357,0.00957782,0.01027033,0.010240963,0.010147378,0.009842462
RTX,0.010006918,0.010062605,0.009827355,0.009551642,0.009526826,0.010125954,0.009623502,0.010162149,0.009920344,0.009873903,0.009772372,0.01031676,0.009856096,0.00996065,0.009816535,0.009775441,0.009954199,0.009728854,0.009696852,0.010030042,0.009762693,0.009836549,0.010137584,0.010000685,0.009836796,0.010003986,0.009878018,0.009995762,0.009886347,0.009760606,0.010622371,0.009908762,0.010235248,0.010374425,0.009903088,0.009709626,0.009751635,0.010030251,0.009814686,0.010535785,0.009760555,0.009991645,0.010140998,0.010533873,0.009901139,0.00989356,0.010034107,0.010010049,0.009802371,0.010395151,0.01019172,0.009415055,0.009966409,0.010090266,0.010130881,0.010005802,0.010211183,0.009590212,0.009855073,0.009901252,0.01041784,0.010047746,0.010029711,0.01028777,0.010082684,0.00983654,0.009735961,0.009785541,0.0096849445,0.010184199,0.010539039,0.009912141,0.009981306,0.010769391,0.010462396,0.010030368,0.0095232455,0.009646287,0.010301189,0.009935609,0.009950002,0.010025678,0.010164554,0.009853631,0.010435866,0.010011708,0.0102426,0.01020331,0.0101294955,0.010320421,0.009821249,0.009897454,0.010151307,0.0096754655,0.010399837,0.009573525,0.010255102,0.010262206,0.0101752905,0.009862189
SCHW,0.0100004375,0.010088047,0.009808673,0.009517251,0.009549262,0.010133482,0.009623617,0.010158557,0.009955714,0.009862969,0.009744345,0.010338075,0.009850875,0.009964183,0.009773702,0.009781959,0.009989144,0.009734069,0.009700139,0.010050899,0.009771777,0.0097886,0.010134331,0.009998789,0.009863999,0.010019431,0.009882552,0.010014767,0.009856338,0.00973393,0.010618111,0.009907143,0.01024408,0.010408254,0.009870869,0.009682812,0.009723197,0.010036729,0.009778766,0.010519012,0.009787171,0.010031249,0.010138593,0.010518264,0.009928709,0.009894272,0.01005889,0.009979246,0.009821731,0.010453215,0.010239076,0.0093624685,0.009977689,0.010121425,0.010148196,0.010006741,0.010193932,0.009570906,0.009870347,0.009893313,0.010438867,0.0100565,0.010020413,0.010239296,0.010103056,0.009855154,0.009720655,0.009829471,0.009684654,0.010156743,0.010553692,0.009868534,0.009983171,0.010754199,0.0104461415,0.010064326,0.009530019,0.0096470015,0.010283733,0.009955998,0.009921114,0.010004448,0.010180979,0.009878119,0.01041903,0.010037065,0.010245223,0.010198401,0.010121603,0.010319411,0.009767847,0.009925166,0.010116723,0.009695067,0.010404583,0.009585175,0.010250703,0.010261449,0.010147241,0.009854714
SE,0.0099873245,0.010061603,0.009854826,0.009508971,0.009518364,0.010127855,0.009632842,0.010171998,0.009980081,0.009859248,0.009742677,0.010319294,0.009833772,0.009952189,0.009789597,0.00978436,0.009959603,0.009725066,0.009698366,0.01002468,0.009799361,0.0098212715,0.010149599,0.009999924,0.009850741,0.010000631,0.00986788,0.009984559,0.009847525,0.009704778,0.010618297,0.009894738,0.010250813,0.0103886565,0.009881391,0.009707383,0.009756696,0.010017699,0.0098138945,0.0105551705,0.009778053,0.009999276,0.010153577,0.010513509,0.009917046,0.009886795,0.010035446,0.0099957,0.009803259,0.010435235,0.010225536,0.009347554,0.009978592,0.010141717,0.010148765,0.010024217,0.010196465,0.009581329,0.009862486,0.009937411,0.010415203,0.010047685,0.010045451,0.010264334,0.010075255,0.009851506,0.009735819,0.009810166,0.009660635,0.01016475,0.01054974,0.009875683,0.009992026,0.010784796,0.010420112,0.010073193,0.009534109,0.0096499035,0.010305155,0.009974632,0.009932766,0.010023328,0.010133231,0.009860176,0.01039933,0.010005386,0.010257198,0.010229449,0.0101638,0.010343593,0.009798275,0.009933421,0.010120964,0.009675582,0.010388292,0.009595538,0.010262294,0.010273843,0.010118822,0.009848855
