,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,AMZN,APH,APP,ARM,AVGO,AXP,AZO,BA,BABA,BAC,BLK,BN,BX,C,CB,CDNS,CME,COF,COST,CPNG,CPRT,CRM,CRWD,CSCO,CVNA,CVS,DELL,DG,EBAY,FTNT,GD,GE,GOOG,GS,HD,HON,HOOD,HWM,IBKR,IBM,ICE,INTC,INTU,JD,JPM,KKR,KLAC,KR,LMT,LOW,LRCX,MA,MELI,META,MMC,MRVL,MS,MSFT,MU,NET,NFLX,NOC,NOW,NTES,NU,NVDA,ORCL,ORLY,PANW,PDD,PGR,PLD,PLTR,QCOM,RBLX,ROST,RTX,SCHW,SE,SNOW,SNPS,TGT,TJX,TPR,TSCO,TXN,ULTA,V,WDAY,WELL,WFC,WMT,XLE,XLK,XLY
MMC,0.009691911,0.010278116,0.009988618,0.009670783,0.009924619,0.010357925,0.009823259,0.010557343,0.0096732825,0.009345525,0.009845838,0.009720309,0.009248694,0.009196773,0.010186485,0.009958905,0.009496992,0.00976662,0.0094686225,0.009840386,0.009468934,0.009840552,0.009485621,0.009936869,0.009496041,0.0099889,0.009340283,0.009972601,0.009678203,0.009371513,0.010070123,0.009484311,0.009428577,0.009065765,0.00965173,0.009696383,0.009681398,0.0100191925,0.009914017,0.009486918,0.010419707,0.009766441,0.009745222,0.010207158,0.00967866,0.009196488,0.009751053,0.009887153,0.010080288,0.009959744,0.009318537,0.009837003,0.009378242,0.009307835,0.00954335,0.009067619,0.009905824,0.009969952,0.009525057,0.00975676,0.009384507,0.009861036,0.009993706,0.009306591,0.009800183,0.009452205,0.009891314,0.009963054,0.009683228,0.009423399,0.0096100755,0.009390782,0.010456126,0.009847458,0.009641332,0.009399914,0.009568837,0.009739394,0.01005651,0.009516424,0.009765413,0.009900845,0.010042085,0.009405597,0.009770978,0.009780212,0.008993199,0.01012636,0.009711055,0.009731547,0.0094894655,0.0092082415,0.00976618,0.0096169915,0.0096474495,0.00987874,0.009864283,0.009672928,0.009794459,0.0092516765,0.009276684,0.009709507,0.010189
MRVL,0.009733719,0.010265751,0.010018748,0.0096977325,0.009976899,0.010404393,0.009838019,0.010554638,0.00967331,0.009386269,0.0098630395,0.009712788,0.009279952,0.009166105,0.010180574,0.009934912,0.00952798,0.00981977,0.009447687,0.009898609,0.009439,0.009837002,0.009505613,0.009874088,0.00948774,0.010019393,0.009329686,0.009955844,0.0096477205,0.009378673,0.010055362,0.009532758,0.009451414,0.009044644,0.00965953,0.0096820425,0.009661947,0.010011915,0.009928057,0.009484918,0.010375221,0.009748677,0.009753382,0.010134606,0.009656463,0.009212109,0.009700881,0.009879209,0.010045962,0.009898393,0.009293893,0.009821322,0.009364921,0.009321375,0.009531231,0.009048762,0.009901703,0.009956906,0.009523265,0.009656702,0.009381841,0.009831026,0.01001611,0.009276681,0.009787373,0.009432554,0.009956526,0.009998776,0.009746937,0.009452411,0.009602349,0.009392367,0.010440664,0.00987159,0.0096494835,0.009455521,0.009539783,0.00971474,0.010117792,0.0095171295,0.009776899,0.009956647,0.010058918,0.009367656,0.00975059,0.009788891,0.008980604,0.010130851,0.009752298,0.0097699445,0.0095574,0.009208644,0.009733993,0.009593682,0.009607693,0.0098885195,0.0098286215,0.009652536,0.009806613,0.009211551,0.009275162,0.00975027,0.01017714
MS,0.0097461995,0.01027493,0.009992573,0.009697679,0.00994486,0.010393059,0.009872386,0.010579769,0.009670254,0.009405429,0.009858517,0.0097844675,0.00928469,0.009259101,0.0101539055,0.00992039,0.0095483335,0.009794625,0.00948097,0.009958597,0.009439611,0.009801867,0.009466618,0.009931442,0.009493406,0.0100184865,0.009334865,0.009917993,0.009595959,0.009367909,0.010086515,0.009501586,0.009477467,0.009011347,0.0096202465,0.009668089,0.009667609,0.010024337,0.009963563,0.009483981,0.010398498,0.009777239,0.009774758,0.010140963,0.009605056,0.009198664,0.009672362,0.009871859,0.009986657,0.00992376,0.009302655,0.009788128,0.009394639,0.009273982,0.009553623,0.009061455,0.009832028,0.009976226,0.00955621,0.009681081,0.0093864165,0.009840783,0.010002492,0.009258256,0.009777445,0.009446446,0.009919955,0.010009937,0.009763758,0.009479595,0.009576937,0.009402312,0.0104096215,0.009838689,0.009627603,0.009440433,0.009572756,0.009686837,0.010071969,0.009556077,0.009808923,0.009876153,0.010031374,0.009365957,0.009728834,0.009789993,0.009031427,0.010111653,0.009720737,0.009790216,0.009500608,0.009231114,0.009750493,0.009582771,0.009578592,0.0099410685,0.009860583,0.00969176,0.009793265,0.00923552,0.009318045,0.009744525,0.010184597
MSFT,0.009695145,0.010274943,0.01006306,0.009679458,0.010015338,0.0103633,0.009825907,0.01056053,0.009650301,0.009348186,0.009907076,0.009760765,0.00927222,0.009162307,0.010185823,0.009927754,0.009538087,0.009805806,0.00946621,0.009923436,0.009471077,0.009846296,0.009486569,0.00990822,0.009475516,0.010014152,0.0093401745,0.00997947,0.009626237,0.009377388,0.010074953,0.0095110275,0.009470035,0.009029783,0.009608275,0.009667727,0.00965447,0.009997742,0.009936201,0.009476345,0.010343754,0.009757426,0.009732281,0.010138823,0.009702887,0.009249414,0.009702368,0.009908225,0.010066597,0.009907545,0.009274223,0.009834947,0.009330586,0.009323516,0.009528164,0.009091036,0.0098704705,0.009994727,0.00951553,0.009651498,0.009344755,0.009875294,0.010042941,0.009240772,0.009743375,0.009472782,0.009914599,0.009981504,0.009741867,0.009457564,0.009609049,0.009356755,0.010477424,0.009884503,0.009622507,0.009406366,0.009563096,0.00971757,0.010099297,0.009491478,0.009798065,0.009948278,0.010103269,0.009395922,0.009769003,0.00975425,0.009002449,0.010124406,0.00974179,0.009739066,0.009508847,0.009219823,0.009786794,0.009594168,0.009575939,0.009898333,0.009872093,0.0096546,0.0098262625,0.009191658,0.009264847,0.009726101,0.01015921
MU,0.009692093,0.010272039,0.009990786,0.009660538,0.009970351,0.010363711,0.009833873,0.010579663,0.009641996,0.009305377,0.009889263,0.009701626,0.009291013,0.0091547305,0.010206469,0.009946198,0.009474717,0.009771512,0.009478588,0.009875691,0.009461922,0.009864018,0.009474067,0.009882902,0.009430481,0.010015127,0.009387761,0.010014007,0.009614509,0.009369743,0.010078478,0.009474412,0.009436079,0.009037422,0.009611287,0.009684074,0.009651349,0.010034582,0.009896406,0.009512418,0.010380526,0.009719544,0.009758592,0.010196892,0.009701158,0.009209625,0.009690404,0.00991277,0.010075137,0.009910161,0.009312098,0.009844811,0.009326551,0.009320317,0.00954407,0.0090964595,0.009915008,0.009926598,0.009491685,0.00969782,0.009396991,0.00984214,0.010026197,0.009246623,0.009853081,0.009455545,0.009932393,0.0099944305,0.009728446,0.009396515,0.009651347,0.009346758,0.0105451,0.009918572,0.009622483,0.009418103,0.009501865,0.009766379,0.010098954,0.009451267,0.009796241,0.009953116,0.010095119,0.009369417,0.009760727,0.009805039,0.008988382,0.010143161,0.009760566,0.009720705,0.009553347,0.0091876155,0.0097879125,0.009591436,0.009620181,0.009867084,0.009881577,0.009678779,0.009830504,0.009235343,0.00923674,0.009730598,0.010151718
NET,0.009696847,0.0102446405,0.009987573,0.009670441,0.009990069,0.010331219,0.009865687,0.010585634,0.009687165,0.009358213,0.009895261,0.009756636,0.009303321,0.009202221,0.010171341,0.009941202,0.009513116,0.009800535,0.009510175,0.009923285,0.009401234,0.0098672295,0.009501668,0.00990555,0.0094498815,0.010027401,0.009337718,0.009958689,0.00967804,0.0093533555,0.010081998,0.009517719,0.00948029,0.008966882,0.009609846,0.009745959,0.009675536,0.0099975895,0.009947017,0.009483416,0.01039664,0.009720834,0.009726496,0.010123056,0.009651229,0.00920223,0.009653991,0.009878902,0.0100210365,0.009898393,0.00928525,0.009786153,0.009376959,0.009305141,0.009546702,0.009030784,0.009856096,0.009987845,0.00951355,0.009667417,0.00939835,0.009844665,0.010022804,0.00921637,0.009754441,0.009484911,0.009916276,0.0100019025,0.009759052,0.009435871,0.009614751,0.009369764,0.010479612,0.009903943,0.00961264,0.009493337,0.009546542,0.00970467,0.010087983,0.009523721,0.009788101,0.009941233,0.010076303,0.009400221,0.00976445,0.009803074,0.009010064,0.010131244,0.009766405,0.009778435,0.00954212,0.009211974,0.009745446,0.009566948,0.009596731,0.00989571,0.009867619,0.009675386,0.0098348865,0.00924511,0.009276437,0.009707379,0.010152807
NFLX,0.009722481,0.0102853235,0.010014512,0.009680653,0.010025516,0.01034322,0.009831245,0.010612298,0.009678326,0.009369155,0.009900283,0.009727331,0.009266104,0.009180086,0.010215979,0.009916891,0.009539146,0.009776212,0.00947785,0.009935868,0.00944502,0.009831009,0.0094353305,0.0099200355,0.009455748,0.010038019,0.009352444,0.0100337295,0.0095541235,0.009378106,0.010067346,0.009460344,0.009456456,0.008958973,0.009663721,0.009646457,0.009657667,0.010057645,0.009874981,0.009465827,0.010406277,0.009766773,0.009746114,0.010204184,0.009717012,0.0092117945,0.009732639,0.00995031,0.010073663,0.009986899,0.009265007,0.009838346,0.0092815105,0.009317149,0.009511328,0.00905826,0.009850638,0.010001851,0.009481441,0.0097258985,0.009339491,0.00986985,0.010046337,0.009256829,0.009793123,0.009441216,0.009891733,0.0099993255,0.009751093,0.00942556,0.009590159,0.009350641,0.010499818,0.00986964,0.009609324,0.009408181,0.009552827,0.009781301,0.010137729,0.0095151495,0.009801442,0.009906132,0.010054709,0.009371332,0.009766681,0.009794131,0.0089943055,0.010163359,0.009704107,0.009699324,0.00950793,0.009205925,0.00973565,0.00960668,0.009625654,0.009888316,0.009863172,0.009637428,0.00984256,0.009175503,0.009260187,0.009738332,0.010149262
NOC,0.009721009,0.010253984,0.0100064725,0.009665094,0.009997463,0.010415275,0.00982885,0.010621987,0.00964006,0.009398592,0.009848049,0.0097279,0.009229021,0.009196901,0.010218531,0.009909504,0.0094907535,0.009790782,0.009467823,0.009902547,0.009450879,0.009818274,0.0094702,0.009902862,0.009478511,0.010047789,0.009356194,0.010000317,0.009598366,0.009404383,0.010083162,0.009530796,0.00946142,0.00900273,0.0096176155,0.009658379,0.009674681,0.0100155,0.009905882,0.009487947,0.010394737,0.009776893,0.009721859,0.010166932,0.009700692,0.009220687,0.009765318,0.009905587,0.010079453,0.009943258,0.009288539,0.009863226,0.009341689,0.009346559,0.009507993,0.009043829,0.009872108,0.009966113,0.009475881,0.009721553,0.009348243,0.009863936,0.010038332,0.009241928,0.009785361,0.00943204,0.009925067,0.009938138,0.009726157,0.00942019,0.009635847,0.00932197,0.010488802,0.009890647,0.009639742,0.009382479,0.009569613,0.009714561,0.010080858,0.009516654,0.009781787,0.009948737,0.010051381,0.009394683,0.009792935,0.009789435,0.009005771,0.010161705,0.00970482,0.009733273,0.009561141,0.009258279,0.009710751,0.009632097,0.009602812,0.00990329,0.0098258965,0.009658597,0.009832815,0.009214807,0.009248697,0.009700788,0.010125552
NOW,0.00969463,0.010257237,0.010031461,0.009618692,0.010012818,0.010389725,0.009872905,0.010598059,0.009705667,0.0093153855,0.00989127,0.0097216675,0.009270745,0.009169801,0.010170094,0.009972073,0.009545534,0.009791154,0.00949317,0.009925223,0.009409538,0.009846732,0.009449273,0.009894088,0.009406584,0.010075688,0.009323755,0.0099709835,0.009644383,0.0093510505,0.010044073,0.009493781,0.009442368,0.009045015,0.009616434,0.00973066,0.009648758,0.010015956,0.009889923,0.009433366,0.010356345,0.009723829,0.009684852,0.010172704,0.009705031,0.009230569,0.009619421,0.009870438,0.010066941,0.009918598,0.009299765,0.009827912,0.009333734,0.009364586,0.009499739,0.009057242,0.009879479,0.009983525,0.009475687,0.009720238,0.009373634,0.009833181,0.0099928705,0.009243889,0.0097850785,0.0094729215,0.009918837,0.010036697,0.009835029,0.009487966,0.0096443985,0.00941764,0.010543471,0.009894187,0.009584844,0.009382549,0.009554783,0.009703211,0.010109163,0.009566871,0.009832147,0.009921945,0.010029098,0.0093446,0.009757319,0.009807367,0.008969674,0.010128219,0.0097613875,0.009761421,0.009557014,0.009244826,0.009800308,0.009594296,0.009642774,0.009876912,0.009874748,0.009647325,0.009794162,0.009165634,0.009273861,0.009700976,0.010162408
NTES,0.009676093,0.010244491,0.010011603,0.009708012,0.009937815,0.010385079,0.0098997485,0.010606667,0.009656308,0.009337744,0.009842003,0.0097658085,0.00931068,0.009175824,0.010202347,0.009944272,0.009470445,0.009794841,0.009460148,0.009894557,0.009447826,0.00987783,0.009481743,0.009877866,0.009496753,0.00999986,0.009314099,0.009935042,0.009675842,0.009354462,0.010079814,0.009511828,0.009481122,0.009045082,0.009628443,0.009706013,0.0096405335,0.009985715,0.009973748,0.009485387,0.010354362,0.0097204875,0.009767857,0.0101035535,0.00966398,0.009199572,0.009652825,0.009838726,0.010067098,0.009869965,0.009306798,0.009808045,0.009406639,0.00933911,0.00957177,0.009091824,0.00990723,0.009968962,0.009479924,0.009658562,0.0093766935,0.009830213,0.010030466,0.009272192,0.009802848,0.009488105,0.00989859,0.00997873,0.009751743,0.009441959,0.009633406,0.009301495,0.010467776,0.009890506,0.009610131,0.009433355,0.009552289,0.0097105885,0.010102691,0.009483928,0.009798629,0.009984557,0.01004645,0.009386629,0.009763839,0.009804946,0.009030265,0.010094475,0.00973658,0.009766666,0.009576811,0.009205108,0.00980461,0.009612017,0.009584239,0.009879908,0.009883921,0.009660519,0.009822417,0.009264677,0.0092702815,0.00973494,0.010129017
NU,0.009733944,0.010243524,0.0099769505,0.009743428,0.010017227,0.010308871,0.00980446,0.010528546,0.009669734,0.009405487,0.009923253,0.009761473,0.009268502,0.009184203,0.010213038,0.009943635,0.009540648,0.009772922,0.009468157,0.009925809,0.009461235,0.009875851,0.009510411,0.009904923,0.009537375,0.010007888,0.0093578035,0.00996738,0.009556978,0.009396188,0.010030672,0.009467499,0.00947902,0.008893992,0.009651402,0.009667644,0.009624436,0.010094602,0.009922841,0.009565658,0.01036251,0.009813771,0.0098140575,0.010108875,0.009680215,0.00922462,0.009785979,0.009993065,0.0100147,0.009944566,0.009238191,0.009839049,0.009308647,0.0092829205,0.009531719,0.009039816,0.009858775,0.010023082,0.009519542,0.009690536,0.009370466,0.009855283,0.010039903,0.009205041,0.009739309,0.009407423,0.009845138,0.009960444,0.009689679,0.0094204005,0.009580738,0.009311448,0.01045827,0.009846978,0.00965128,0.009469448,0.009556671,0.009818697,0.010137496,0.009507115,0.009797323,0.009930499,0.01012606,0.009414869,0.009798401,0.009744163,0.009025237,0.010160933,0.009742936,0.009699808,0.009472958,0.009206653,0.009652001,0.00956332,0.00963027,0.009911461,0.009943707,0.009605891,0.009862688,0.009174032,0.009259544,0.009728016,0.010195752
NVDA,0.009692527,0.01024892,0.009997371,0.009656977,0.009977026,0.010404486,0.009851126,0.010584213,0.009668927,0.009358223,0.009887517,0.009727359,0.009255672,0.009185009,0.010160692,0.009970832,0.009507613,0.009806354,0.00946969,0.009876896,0.009478603,0.009864048,0.009471656,0.009895383,0.009473178,0.010045051,0.00933896,0.009987732,0.009653912,0.009376455,0.0100155845,0.009509819,0.009427069,0.009016641,0.00960264,0.009682812,0.009632962,0.010004015,0.009867741,0.009474546,0.010364101,0.009754776,0.0097531825,0.010178361,0.009711642,0.009236235,0.009686224,0.009888251,0.010093223,0.009918983,0.009292477,0.009862886,0.009337171,0.009319586,0.009517306,0.009082477,0.009929126,0.009943271,0.00950363,0.009714868,0.009373963,0.009825157,0.010048908,0.009252021,0.009783454,0.0094462875,0.009890831,0.009980625,0.009742,0.009417235,0.009646306,0.0093856435,0.010475256,0.009888461,0.009603284,0.009402783,0.009567377,0.009714579,0.010079157,0.009524761,0.009810496,0.009922096,0.010052178,0.009390829,0.009739864,0.009808071,0.008966018,0.010172688,0.009759035,0.009756075,0.009576676,0.009220863,0.009765634,0.009596902,0.009643196,0.009890028,0.009876285,0.009654428,0.009815567,0.009187439,0.00926099,0.009705849,0.010186698
ORCL,0.009702532,0.010273866,0.010066518,0.009739751,0.009987792,0.010368478,0.009836863,0.010534245,0.009604992,0.009383424,0.009860272,0.009734519,0.00923946,0.009184871,0.010239484,0.009921634,0.009494141,0.009827756,0.009489875,0.00989502,0.009446589,0.009804973,0.009484278,0.009946812,0.009500392,0.01001915,0.0093708,0.010007967,0.009667791,0.009378087,0.010069846,0.009472147,0.009422703,0.009027086,0.009611634,0.009661971,0.009663299,0.010104892,0.009919586,0.009484167,0.0103176385,0.009805096,0.009763458,0.01015521,0.009676112,0.009188376,0.009750792,0.00989719,0.01009426,0.009884494,0.009256411,0.009778899,0.009324046,0.00934597,0.009516472,0.009083934,0.0098533,0.01001944,0.009566231,0.009679484,0.00936714,0.00986287,0.010014315,0.0092531275,0.009781816,0.009443764,0.009940316,0.009947247,0.0097376,0.009440577,0.0096077,0.009352426,0.010456724,0.009846184,0.009616511,0.009434462,0.009511339,0.009817469,0.01006586,0.0095234625,0.00974512,0.009924159,0.010083121,0.009390251,0.009760162,0.009733849,0.009004472,0.0101056,0.009758023,0.009740202,0.00951178,0.009251157,0.009685199,0.009590102,0.009562992,0.00992357,0.009869004,0.009670496,0.009850124,0.009207534,0.009255143,0.009794286,0.010156279
ORLY,0.009687142,0.010209978,0.010034291,0.009742163,0.010016173,0.0102986,0.009882857,0.010563224,0.00953763,0.009332444,0.009910349,0.0097223185,0.009301998,0.009209794,0.010231541,0.009921386,0.009501127,0.009819657,0.009472958,0.009850458,0.009389112,0.009813386,0.009452103,0.009920923,0.009423668,0.009977275,0.009357583,0.010007602,0.009653084,0.009414917,0.010055019,0.009523219,0.0094569465,0.009060932,0.009653222,0.009721704,0.009692335,0.010032025,0.0099187195,0.009509005,0.0103417905,0.009751007,0.009716361,0.0100981165,0.009666728,0.009192693,0.009732073,0.009923594,0.010157044,0.009883158,0.009282214,0.009809805,0.00941937,0.009362968,0.009542595,0.009104528,0.009812449,0.009991422,0.0095040705,0.009737401,0.009331622,0.009864512,0.009954294,0.009278925,0.00982869,0.009505159,0.009856632,0.009967478,0.009750598,0.009479101,0.009595059,0.009353101,0.010482262,0.009877683,0.009642214,0.009501067,0.0095138,0.009783328,0.010037173,0.009523023,0.009757654,0.00988357,0.010038053,0.009343891,0.009797375,0.009782135,0.0090643605,0.010070009,0.009675892,0.009699028,0.009553265,0.009248009,0.009793909,0.009586747,0.009543538,0.009948261,0.0098441355,0.009704441,0.009809768,0.0092901,0.009293203,0.009722575,0.0101161115
PANW,0.009710826,0.010250847,0.009983833,0.009649064,0.009984735,0.010417001,0.009858472,0.010592335,0.009704225,0.009380106,0.009890666,0.009694679,0.009282496,0.009175892,0.010163253,0.009927988,0.009550846,0.009780919,0.009416807,0.009873761,0.00944313,0.009840298,0.0094758915,0.009894445,0.009446916,0.010010807,0.00932022,0.009971196,0.009600411,0.009396077,0.009986773,0.009516116,0.009476204,0.008988502,0.009630832,0.00969916,0.00965314,0.010038449,0.009861754,0.009517662,0.010389214,0.009760046,0.009753527,0.010165522,0.009722584,0.009240841,0.009733986,0.00989091,0.01009784,0.009921616,0.009290036,0.009824729,0.0093797585,0.009325696,0.009528969,0.009042539,0.009921595,0.009955136,0.009493305,0.00971362,0.009353951,0.00983876,0.009992186,0.009260296,0.0098278485,0.009409692,0.00987874,0.010002638,0.009774606,0.009464465,0.00961959,0.009329645,0.010473944,0.009878939,0.009659093,0.009435185,0.009530296,0.009714853,0.010113014,0.00952853,0.009770059,0.0099211,0.010082675,0.009356171,0.0098130815,0.0097754765,0.008960456,0.010160695,0.009714835,0.009779564,0.0095593855,0.009198551,0.009770909,0.009593066,0.009603385,0.009923291,0.009895459,0.009649926,0.009824509,0.009203551,0.009274714,0.009730932,0.010143723
PDD,0.009762827,0.010239341,0.009998091,0.009775411,0.00997167,0.010453639,0.009778834,0.010641411,0.00958089,0.00938156,0.009818977,0.009775196,0.009262568,0.009247965,0.01022428,0.009918513,0.009509026,0.009827314,0.009456801,0.009934328,0.009509347,0.009872891,0.009451152,0.009918676,0.0094859665,0.010056793,0.00938459,0.010020249,0.009552629,0.009374935,0.010121939,0.009549605,0.009441145,0.009010224,0.0095902365,0.009585696,0.009634132,0.010065642,0.009919913,0.00950036,0.010400884,0.009828507,0.009787282,0.010161909,0.009621882,0.009174075,0.009744867,0.009896751,0.01008089,0.009933832,0.009296685,0.0098209,0.009278446,0.009288477,0.009523786,0.009090224,0.009860425,0.009930957,0.0095520485,0.00969235,0.009377698,0.009840018,0.010081338,0.00923184,0.009839909,0.009473071,0.009892426,0.009952335,0.009685099,0.009415376,0.009649808,0.009374005,0.010443009,0.009842022,0.009566593,0.009390061,0.009556832,0.009763179,0.010060898,0.009450713,0.009821996,0.009925342,0.010037938,0.00938509,0.009704597,0.009770081,0.009026384,0.010133101,0.009721668,0.009716802,0.009550683,0.009229619,0.009720047,0.009644602,0.009544258,0.009894753,0.009894587,0.009642289,0.009880701,0.009201744,0.009244313,0.009708118,0.010145111
PGR,0.009660488,0.010240277,0.0099908365,0.009687444,0.0099522,0.010336445,0.009841776,0.010558284,0.009678685,0.009363413,0.009895554,0.00975253,0.009254109,0.009184932,0.01018247,0.009921584,0.009531282,0.009788104,0.009507414,0.0098989615,0.009477332,0.009832859,0.009486541,0.009921314,0.009512161,0.009993297,0.009350516,0.009987723,0.0096846875,0.009371191,0.010035393,0.0094973985,0.009452394,0.009061436,0.00963054,0.009722757,0.00962786,0.010002907,0.0098977545,0.009498141,0.0103494115,0.009763548,0.009751515,0.010181739,0.0096859755,0.009243431,0.009739354,0.009867983,0.010043427,0.009942846,0.009309519,0.009819117,0.009354329,0.009305116,0.009562135,0.009100746,0.009880431,0.009967803,0.00955368,0.009712053,0.009380842,0.009840571,0.010036188,0.009280126,0.009816256,0.009467964,0.0099085,0.009927867,0.009693818,0.009429635,0.009623598,0.0093658175,0.010461666,0.009882838,0.009603791,0.009403501,0.009577594,0.0097156335,0.010038797,0.009499149,0.0098042805,0.009948904,0.0100567145,0.009411916,0.009765045,0.009717371,0.009009188,0.010124293,0.009749186,0.009714875,0.009518188,0.009265794,0.009740599,0.009582296,0.009602709,0.00985767,0.009903945,0.00967031,0.009816576,0.009233121,0.009298938,0.009718435,0.010130342
PLD,0.009635843,0.010256496,0.010020255,0.009713437,0.009968928,0.010400526,0.009862819,0.010618342,0.009649305,0.009353853,0.009857735,0.009752568,0.00926256,0.009157266,0.010231891,0.009996415,0.0094537325,0.009834091,0.009389885,0.009867961,0.009462712,0.0099014975,0.009484578,0.009883143,0.009484901,0.010013739,0.009320743,0.009939721,0.009680841,0.009398395,0.010038344,0.00955869,0.009418258,0.0090587,0.0095796175,0.009715707,0.009652957,0.0099866465,0.009895404,0.009469129,0.010332383,0.009746652,0.009732745,0.010144394,0.009725597,0.009202618,0.009714137,0.0099770995,0.010143841,0.009886209,0.009285331,0.009847549,0.00937361,0.009371366,0.009508363,0.009052335,0.009926209,0.009964732,0.009486467,0.009686366,0.009359688,0.0098335,0.010024654,0.009237539,0.009829015,0.009456722,0.009867406,0.010003216,0.0097421575,0.009451751,0.009671207,0.0093290275,0.010436207,0.009899132,0.009612904,0.009428406,0.00953811,0.009721233,0.010104807,0.009510568,0.00974624,0.009963043,0.010034639,0.009375375,0.009763205,0.0098194545,0.008950697,0.010128952,0.009723916,0.009746731,0.009630572,0.009200597,0.009765549,0.009616298,0.00960236,0.009847684,0.009868255,0.009670906,0.0098398235,0.009178536,0.009275343,0.009689694,0.010169244
PLTR,0.009721648,0.01031699,0.010024035,0.0096879555,0.009966147,0.01039673,0.009793259,0.010540974,0.009686173,0.009416616,0.00987443,0.009762997,0.009240076,0.009223438,0.010161448,0.009908745,0.009526718,0.009805378,0.009436017,0.009927741,0.009476345,0.009793935,0.0094704935,0.009931845,0.009515767,0.01005212,0.009345873,0.009972438,0.009607695,0.009436402,0.010081902,0.009484516,0.009452086,0.00897621,0.00960879,0.009628626,0.009642969,0.010046394,0.009932398,0.009493311,0.010362675,0.009800256,0.009792048,0.010154439,0.009702494,0.00923306,0.009741736,0.00992091,0.010039932,0.009944867,0.00926766,0.009809279,0.009342979,0.009324474,0.009510022,0.009059711,0.009864014,0.009996194,0.009524193,0.009695286,0.0093624685,0.009867942,0.010041248,0.009246543,0.009713272,0.009450362,0.00993147,0.009966742,0.009716671,0.009451052,0.009583588,0.009380369,0.010443695,0.009850376,0.009660377,0.009415941,0.009576775,0.009727882,0.010093737,0.009559079,0.009785245,0.00988551,0.010063466,0.009387497,0.009742815,0.009771384,0.008986859,0.010143855,0.00970356,0.009764163,0.0094749555,0.009282428,0.009702606,0.009618359,0.009584854,0.009967526,0.009853736,0.009637473,0.009796013,0.0092007425,0.009240826,0.009735344,0.010177331
QCOM,0.009726925,0.010292362,0.010009177,0.009680219,0.00999534,0.010356765,0.009826308,0.0105407005,0.009691666,0.009380366,0.0099014975,0.0096873725,0.009247825,0.009176432,0.010196553,0.009917831,0.0095138475,0.009793142,0.009485267,0.009915922,0.009463153,0.009824294,0.009466452,0.009892132,0.0094516855,0.010027,0.009337607,0.0099954195,0.009606091,0.009409601,0.010057244,0.009498595,0.0094535,0.008979822,0.00963222,0.0096509075,0.009661594,0.010055059,0.009903216,0.009511694,0.010378588,0.009775151,0.009742421,0.010172869,0.009659047,0.009227579,0.009730669,0.009907058,0.010055033,0.009959244,0.009260258,0.009823363,0.009315843,0.009323343,0.009547238,0.009028678,0.0098834615,0.009985356,0.009501342,0.009744104,0.009390769,0.00987499,0.010028193,0.009282715,0.009772988,0.009430539,0.009895901,0.00999512,0.009726403,0.009416856,0.009591647,0.009357145,0.010488689,0.009857387,0.009646665,0.009392731,0.00954495,0.00974807,0.010112441,0.009528472,0.009819116,0.0099057695,0.010097967,0.009374086,0.0097513925,0.009799727,0.008996893,0.01014323,0.009716466,0.0097442325,0.009504615,0.009215684,0.0097431755,0.009631214,0.0096579045,0.009931853,0.009848105,0.009659344,0.009810683,0.009184055,0.009235663,0.009723848,0.0101888515
RBLX,0.009721511,0.010300442,0.010029672,0.009685395,0.009992967,0.01035888,0.00983356,0.010561448,0.0097403675,0.009375274,0.009922091,0.009739425,0.009242055,0.009170746,0.010182229,0.009949395,0.009521484,0.009791577,0.009517054,0.00990091,0.009465198,0.009828363,0.009487821,0.009915215,0.009496084,0.01004822,0.0093709985,0.00998112,0.009622049,0.009399477,0.010068944,0.009465391,0.0094280485,0.00896898,0.009642884,0.009703701,0.009606391,0.010032639,0.009896031,0.009528499,0.010285512,0.009786943,0.009808429,0.010144837,0.009721101,0.009240529,0.009760346,0.009934123,0.010037038,0.009923843,0.009270895,0.009813756,0.00930388,0.0093573695,0.009502754,0.009082033,0.009833681,0.009983277,0.009509309,0.009684759,0.009388544,0.009821602,0.010006409,0.009216279,0.009742165,0.009456302,0.009910626,0.009948872,0.009683768,0.009400872,0.009568674,0.009341918,0.010444919,0.0098777,0.009604062,0.009447893,0.009579171,0.009791036,0.010109303,0.009499279,0.009789871,0.009941158,0.010066276,0.0094044255,0.009770948,0.0097484905,0.008993092,0.010149276,0.00977351,0.00969877,0.009511597,0.009250955,0.00971253,0.009578614,0.009671452,0.00995948,0.009879326,0.009614611,0.009842681,0.009203121,0.009246041,0.009736139,0.010141287
